date,commodity,weeks,coverage_level,coverage_price,F,producer_prem,cme_put,gap,gap_pct,source
2026-07-23,feeder,34,0.95,325.52,322.25,12.723,16.7442,4.0212,1.235,backfill_yahoo
2026-07-23,feeder,34,1.0,344.87,322.25,20.954,28.8898,7.9358,2.301,backfill_yahoo
2026-07-23,feeder,39,0.75,264.29,321.97,2.395,2.1594,-0.2356,-0.089,backfill_yahoo
2026-07-23,feeder,39,0.8,281.91,321.97,4.103,4.3204,0.2174,0.077,backfill_yahoo
2026-07-23,feeder,39,0.85,299.53,321.97,6.854,8.0762,1.2222,0.408,backfill_yahoo
2026-07-23,feeder,39,0.9,308.34,321.97,8.819,10.7531,1.9341,0.627,backfill_yahoo
2026-07-23,feeder,39,0.95,325.96,321.97,14.282,18.2517,3.9697,1.218,backfill_yahoo
2026-07-23,feeder,39,1.0,345.34,321.97,22.949,30.3449,7.3959,2.142,backfill_yahoo
2026-07-23,feeder,43,0.75,263.87,320.98,2.857,2.6451,-0.2119,-0.08,backfill_yahoo
2026-07-23,feeder,43,0.8,281.46,320.98,4.734,5.022,0.288,0.102,backfill_yahoo
2026-07-23,feeder,43,0.85,299.05,320.98,7.786,8.9799,1.1939,0.399,backfill_yahoo
2026-07-23,feeder,43,0.9,307.84,320.98,9.869,11.7291,1.8601,0.604,backfill_yahoo
2026-07-23,feeder,43,0.95,325.43,320.98,15.44,19.3092,3.8692,1.189,backfill_yahoo
2026-07-23,feeder,43,1.0,344.78,320.98,24.057,31.3186,7.2616,2.106,backfill_yahoo
2026-07-23,feeder,47,0.9,325.65,321.03,17.407,20.2317,2.8247,0.867,backfill_yahoo
2026-07-23,feeder,47,0.95,325.65,321.03,17.407,20.2317,2.8247,0.867,backfill_yahoo
2026-07-23,feeder,47,1.0,352.05,321.03,30.513,37.1106,6.5976,1.874,backfill_yahoo
2026-07-23,feeder,52,0.9,325.92,321.09,18.481,21.3432,2.8622,0.878,backfill_yahoo
2026-07-23,feeder,52,0.95,325.92,321.09,18.481,21.3432,2.8622,0.878,backfill_yahoo
2026-07-23,feeder,52,1.0,352.34,321.09,31.526,38.0441,6.5181,1.85,backfill_yahoo
2026-07-28,feeder,13,0.75,269.66,326.99,0.334,0.112,-0.222,-0.082,backfill_yahoo
2026-07-28,feeder,13,0.8,287.63,326.99,0.695,0.6076,-0.0874,-0.03,backfill_yahoo
2026-07-28,feeder,13,0.85,305.61,326.99,1.595,2.5016,0.9066,0.297,backfill_yahoo
2026-07-28,feeder,13,0.9,314.6,326.99,2.449,4.556,2.107,0.67,backfill_yahoo
2026-07-28,feeder,13,0.95,332.58,326.99,5.538,12.3469,6.8089,2.047,backfill_yahoo
2026-07-28,feeder,13,1.0,352.35,326.99,12.348,26.8994,14.5514,4.13,backfill_yahoo
2026-07-28,feeder,17,0.8,280.53,321.77,1.14,0.9145,-0.2255,-0.08,backfill_yahoo
2026-07-28,feeder,17,0.85,298.06,321.77,2.53,2.9555,0.4255,0.143,backfill_yahoo
2026-07-28,feeder,17,0.9,306.83,321.77,3.731,4.9261,1.1951,0.39,backfill_yahoo
2026-07-28,feeder,17,0.95,324.36,321.77,7.636,11.8168,4.1808,1.289,backfill_yahoo
2026-07-28,feeder,17,1.0,343.65,321.77,15.125,24.8111,9.6861,2.819,backfill_yahoo
2026-07-28,feeder,21,0.8,276.74,318.47,1.782,1.3341,-0.4479,-0.162,backfill_yahoo
2026-07-28,feeder,21,0.85,294.04,318.47,3.532,3.6409,0.1089,0.037,backfill_yahoo
2026-07-28,feeder,21,0.9,302.69,318.47,4.942,5.6771,0.7351,0.243,backfill_yahoo
2026-07-28,feeder,21,0.95,319.99,318.47,9.225,12.3248,3.0998,0.969,backfill_yahoo
2026-07-28,feeder,21,1.0,339.01,318.47,16.896,24.5794,7.6834,2.266,backfill_yahoo
2026-07-28,feeder,26,0.8,274.94,314.9,2.489,2.1319,-0.3571,-0.13,backfill_yahoo
2026-07-28,feeder,26,0.85,292.12,314.9,4.516,4.98,0.464,0.159,backfill_yahoo
2026-07-28,feeder,26,0.9,300.72,314.9,6.062,7.2825,1.2205,0.406,backfill_yahoo
2026-07-28,feeder,26,0.95,317.9,314.9,10.51,14.329,3.819,1.201,backfill_yahoo
2026-07-28,feeder,26,1.0,336.8,314.9,18.052,26.5296,8.4776,2.517,backfill_yahoo
2026-07-28,feeder,30,0.75,255.38,313.01,1.683,1.0992,-0.5838,-0.229,backfill_yahoo
2026-07-28,feeder,30,0.8,272.41,313.01,3.033,2.5961,-0.4369,-0.16,backfill_yahoo
2026-07-28,feeder,30,0.85,289.43,313.01,5.369,5.5784,0.2094,0.072,backfill_yahoo
2026-07-28,feeder,30,0.9,297.95,313.01,7.158,7.8851,0.7271,0.244,backfill_yahoo
2026-07-28,feeder,30,0.95,314.97,313.01,11.994,14.6859,2.6919,0.855,backfill_yahoo
2026-07-28,feeder,30,1.0,333.7,313.01,19.951,26.3872,6.4362,1.929,backfill_yahoo
2026-07-28,feeder,34,0.75,254.43,311.44,2.032,1.4813,-0.5507,-0.216,backfill_yahoo
2026-07-28,feeder,34,0.8,271.4,311.44,3.511,3.2196,-0.2914,-0.107,backfill_yahoo
2026-07-28,feeder,34,0.85,288.36,311.44,5.966,6.4554,0.4894,0.17,backfill_yahoo
2026-07-28,feeder,34,0.9,296.84,311.44,7.802,8.8587,1.0567,0.356,backfill_yahoo
2026-07-28,feeder,34,0.95,313.8,311.44,12.636,15.7535,3.1175,0.993,backfill_yahoo
2026-07-28,feeder,34,1.0,332.46,311.44,20.391,27.326,6.935,2.086,backfill_yahoo
2026-07-28,feeder,39,0.75,254.08,310.3,2.525,2.0258,-0.4992,-0.196,backfill_yahoo
2026-07-28,feeder,39,0.8,271.02,310.3,4.223,4.0564,-0.1666,-0.061,backfill_yahoo
2026-07-28,feeder,39,0.85,287.96,310.3,7.036,7.5926,0.5566,0.193,backfill_yahoo
2026-07-28,feeder,39,0.9,296.43,310.3,8.902,10.1177,1.2157,0.41,backfill_yahoo
2026-07-28,feeder,39,0.95,313.37,310.3,13.999,17.1729,3.1739,1.013,backfill_yahoo
2026-07-28,feeder,39,1.0,332.0,310.3,22.026,28.673,6.647,2.002,backfill_yahoo
2026-07-28,feeder,43,0.75,253.22,309.43,2.973,2.4358,-0.5372,-0.212,backfill_yahoo
2026-07-28,feeder,43,0.8,270.1,309.43,4.918,4.6299,-0.2881,-0.107,backfill_yahoo
2026-07-28,feeder,43,0.85,286.98,309.43,7.828,8.295,0.467,0.163,backfill_yahoo
2026-07-28,feeder,43,0.9,295.42,309.43,9.793,10.8496,1.0566,0.358,backfill_yahoo
2026-07-28,feeder,43,0.95,312.3,309.43,15.178,17.8502,2.6722,0.856,backfill_yahoo
2026-07-28,feeder,43,1.0,330.87,309.43,23.265,29.1584,5.8934,1.781,backfill_yahoo
2026-07-28,feeder,47,0.75,253.24,309.32,4.049,2.8931,-1.1559,-0.456,backfill_yahoo
2026-07-28,feeder,47,0.8,270.13,309.32,6.311,5.2634,-1.0476,-0.388,backfill_yahoo
2026-07-28,feeder,47,0.85,287.01,309.32,9.499,9.0817,-0.4173,-0.145,backfill_yahoo
2026-07-28,feeder,47,0.9,295.45,309.32,11.624,11.6873,0.0633,0.021,backfill_yahoo
2026-07-28,feeder,47,0.95,312.33,309.32,17.291,18.7193,1.4283,0.457,backfill_yahoo
2026-07-28,feeder,47,1.0,330.9,309.32,25.85,29.9382,4.0882,1.235,backfill_yahoo
2026-07-28,feeder,52,0.75,253.27,309.18,4.683,3.487,-1.196,-0.472,backfill_yahoo
2026-07-28,feeder,52,0.8,270.15,309.18,7.094,6.0541,-1.0399,-0.385,backfill_yahoo
2026-07-28,feeder,52,0.85,287.04,309.18,10.404,10.0412,-0.3628,-0.126,backfill_yahoo
2026-07-28,feeder,52,0.9,295.48,309.18,12.575,12.7004,0.1254,0.042,backfill_yahoo
2026-07-28,feeder,52,0.95,312.36,309.18,18.294,19.763,1.469,0.47,backfill_yahoo
2026-07-28,feeder,52,1.0,330.94,309.18,26.803,30.8874,4.0844,1.234,backfill_yahoo
2026-07-29,feeder,13,0.75,271.95,331.35,0.286,0.0995,-0.1865,-0.069,backfill_yahoo
2026-07-29,feeder,13,0.8,290.08,331.35,0.63,0.5466,-0.0834,-0.029,backfill_yahoo
2026-07-29,feeder,13,0.85,308.21,331.35,1.353,2.285,0.932,0.302,backfill_yahoo
2026-07-29,feeder,13,0.9,317.27,331.35,2.114,4.1974,2.0834,0.657,backfill_yahoo
2026-07-29,feeder,13,0.95,335.4,331.35,5.115,11.5647,6.4497,1.923,backfill_yahoo
2026-07-29,feeder,13,1.0,355.35,331.35,11.907,25.8312,13.9242,3.918,backfill_yahoo
2026-07-29,feeder,17,0.75,265.36,326.47,0.439,0.2092,-0.2298,-0.087,backfill_yahoo
2026-07-29,feeder,17,0.8,283.05,326.47,1.035,0.8281,-0.2069,-0.073,backfill_yahoo
2026-07-29,feeder,17,0.85,300.74,326.47,2.376,2.7079,0.3319,0.11,backfill_yahoo
2026-07-29,feeder,17,0.9,309.59,326.47,3.494,4.5451,1.0511,0.34,backfill_yahoo
2026-07-29,feeder,17,0.95,327.28,326.47,7.447,11.0188,3.5718,1.091,backfill_yahoo
2026-07-29,feeder,17,1.0,346.74,326.47,15.077,23.6734,8.5964,2.479,backfill_yahoo
2026-07-29,feeder,21,0.75,261.97,323.16,0.783,0.391,-0.392,-0.15,backfill_yahoo
2026-07-29,feeder,21,0.8,279.44,323.16,1.634,1.2433,-0.3907,-0.14,backfill_yahoo
2026-07-29,feeder,21,0.85,296.9,323.16,3.334,3.4163,0.0823,0.028,backfill_yahoo
2026-07-29,feeder,21,0.9,305.64,323.16,4.65,5.352,0.702,0.23,backfill_yahoo
2026-07-29,feeder,21,0.95,323.1,323.16,9.002,11.6783,2.6763,0.828,backfill_yahoo
2026-07-29,feeder,21,1.0,342.31,323.16,16.824,23.686,6.862,2.005,backfill_yahoo
2026-07-29,feeder,26,0.75,260.41,319.63,1.207,0.7695,-0.4375,-0.168,backfill_yahoo
2026-07-29,feeder,26,0.8,277.77,319.63,2.294,2.0221,-0.2719,-0.098,backfill_yahoo
2026-07-29,feeder,26,0.85,295.13,319.63,4.275,4.7479,0.4729,0.16,backfill_yahoo
2026-07-29,feeder,26,0.9,303.81,319.63,5.715,6.9618,1.2468,0.41,backfill_yahoo
2026-07-29,feeder,26,0.95,321.17,319.63,10.247,13.7412,3.4942,1.088,backfill_yahoo
2026-07-29,feeder,26,1.0,340.27,319.63,17.943,25.7675,7.8245,2.299,backfill_yahoo
2026-07-29,feeder,30,0.75,258.0,317.72,1.629,1.0461,-0.5829,-0.226,backfill_yahoo
2026-07-29,feeder,30,0.8,275.2,317.72,2.922,2.4766,-0.4454,-0.162,backfill_yahoo
2026-07-29,feeder,30,0.85,292.39,317.72,5.205,5.3414,0.1364,0.047,backfill_yahoo
2026-07-29,feeder,30,0.9,300.99,317.72,6.889,7.5664,0.6774,0.225,backfill_yahoo
2026-07-29,feeder,30,0.95,318.19,317.72,11.795,14.1128,2.3178,0.728,backfill_yahoo
2026-07-29,feeder,30,1.0,337.11,317.72,20.034,25.643,5.609,1.664,backfill_yahoo
2026-07-29,feeder,34,0.75,257.11,316.27,1.965,1.4169,-0.5481,-0.213,backfill_yahoo
2026-07-29,feeder,34,0.8,274.25,316.27,3.379,3.085,-0.294,-0.107,backfill_yahoo
2026-07-29,feeder,34,0.85,291.39,316.27,5.778,6.2059,0.4279,0.147,backfill_yahoo
2026-07-29,feeder,34,0.9,299.96,316.27,7.5,8.5339,1.0339,0.345,backfill_yahoo
2026-07-29,feeder,34,0.95,317.1,316.27,12.403,15.1818,2.7788,0.876,backfill_yahoo
2026-07-29,feeder,34,1.0,335.96,316.27,20.442,26.6026,6.1606,1.834,backfill_yahoo
2026-07-29,feeder,39,0.75,256.45,315.23,2.426,1.9178,-0.5082,-0.198,backfill_yahoo
2026-07-29,feeder,39,0.8,273.55,315.23,4.041,3.8483,-0.1927,-0.07,backfill_yahoo
2026-07-29,feeder,39,0.85,290.65,315.23,6.681,7.2269,0.5459,0.188,backfill_yahoo
2026-07-29,feeder,39,0.9,299.19,315.23,8.659,9.6475,0.9885,0.33,backfill_yahoo
2026-07-29,feeder,39,0.95,316.29,315.23,13.812,16.3651,2.5531,0.807,backfill_yahoo
2026-07-29,feeder,39,1.0,335.1,315.23,21.942,27.6413,5.6993,1.701,backfill_yahoo
2026-07-29,feeder,43,0.75,255.32,314.33,2.813,2.2957,-0.5173,-0.203,backfill_yahoo
2026-07-29,feeder,43,0.8,272.34,314.33,4.737,4.3715,-0.3655,-0.134,backfill_yahoo
2026-07-29,feeder,43,0.85,289.36,314.33,7.621,7.8556,0.2346,0.081,backfill_yahoo
2026-07-29,feeder,43,0.9,297.87,314.33,9.613,10.2952,0.6822,0.229,backfill_yahoo
2026-07-29,feeder,43,0.95,314.89,314.33,14.99,16.9068,1.9168,0.609,backfill_yahoo
2026-07-29,feeder,43,1.0,333.62,314.33,23.322,27.9487,4.6267,1.387,backfill_yahoo
2026-07-29,feeder,47,0.75,255.16,314.22,4.053,2.7229,-1.3301,-0.521,backfill_yahoo
2026-07-29,feeder,47,0.8,272.17,314.22,6.232,4.9601,-1.2719,-0.467,backfill_yahoo
2026-07-29,feeder,47,0.85,289.18,314.22,9.458,8.5824,-0.8756,-0.303,backfill_yahoo
2026-07-29,feeder,47,0.9,297.69,314.22,11.564,11.0667,-0.4973,-0.167,backfill_yahoo
2026-07-29,feeder,47,0.95,314.7,314.22,17.292,17.6766,0.3846,0.122,backfill_yahoo
2026-07-29,feeder,47,1.0,333.41,314.22,25.945,28.6021,2.6571,0.797,backfill_yahoo
2026-07-29,feeder,52,0.75,255.04,314.07,4.686,3.2851,-1.4009,-0.549,backfill_yahoo
2026-07-29,feeder,52,0.8,272.04,314.07,7.005,5.7106,-1.2944,-0.476,backfill_yahoo
2026-07-29,feeder,52,0.85,289.04,314.07,10.354,9.491,-0.863,-0.299,backfill_yahoo
2026-07-29,feeder,52,0.9,297.55,314.07,12.506,12.0268,-0.4792,-0.161,backfill_yahoo
2026-07-29,feeder,52,0.95,314.55,314.07,18.286,18.6447,0.3587,0.114,backfill_yahoo
2026-07-29,feeder,52,1.0,333.25,314.07,26.885,29.4598,2.5748,0.773,backfill_yahoo
2026-07-30,feeder,13,0.75,275.57,332.54,0.247,0.1301,-0.1169,-0.042,backfill_yahoo
2026-07-30,feeder,13,0.8,293.94,332.54,0.558,0.6974,0.1394,0.047,backfill_yahoo
2026-07-30,feeder,13,0.85,312.31,332.54,1.274,2.8242,1.5502,0.496,backfill_yahoo
2026-07-30,feeder,13,0.9,321.5,332.54,1.939,5.0966,3.1576,0.982,backfill_yahoo
2026-07-30,feeder,13,0.95,339.87,332.54,4.765,13.5662,8.8012,2.59,backfill_yahoo
2026-07-30,feeder,13,1.0,360.08,332.54,11.396,28.8565,17.4605,4.849,backfill_yahoo
2026-07-30,feeder,17,0.75,269.18,327.83,0.419,0.2624,-0.1566,-0.058,backfill_yahoo
2026-07-30,feeder,17,0.8,287.13,327.83,0.988,1.0228,0.0348,0.012,backfill_yahoo
2026-07-30,feeder,17,0.85,305.07,327.83,2.251,3.2724,1.0214,0.335,backfill_yahoo
2026-07-30,feeder,17,0.9,314.05,327.83,3.343,5.4238,2.0808,0.663,backfill_yahoo
2026-07-30,feeder,17,0.95,331.99,327.83,7.166,12.8862,5.7202,1.723,backfill_yahoo
2026-07-30,feeder,17,1.0,351.73,327.83,14.841,26.5534,11.7124,3.33,backfill_yahoo
2026-07-30,feeder,21,0.75,265.86,324.52,0.751,0.4763,-0.2747,-0.103,backfill_yahoo
2026-07-30,feeder,21,0.8,283.58,324.52,1.565,1.4969,-0.0681,-0.024,backfill_yahoo
2026-07-30,feeder,21,0.85,301.3,324.52,3.174,4.0491,0.8751,0.29,backfill_yahoo
2026-07-30,feeder,21,0.9,310.17,324.52,4.464,6.2832,1.8192,0.587,backfill_yahoo
2026-07-30,feeder,21,0.95,327.89,324.52,8.677,13.5427,4.8657,1.484,backfill_yahoo
2026-07-30,feeder,21,1.0,347.39,324.52,16.545,26.5178,9.9728,2.871,backfill_yahoo
2026-07-30,feeder,26,0.75,264.37,320.99,1.161,0.9119,-0.2491,-0.094,backfill_yahoo
2026-07-30,feeder,26,0.8,282.0,320.99,2.202,2.3775,0.1755,0.062,backfill_yahoo
2026-07-30,feeder,26,0.85,299.62,320.99,4.075,5.5154,1.4404,0.481,backfill_yahoo
2026-07-30,feeder,26,0.9,308.43,320.99,5.492,8.0284,2.5364,0.822,backfill_yahoo
2026-07-30,feeder,26,0.95,326.06,320.99,9.871,15.7248,5.8538,1.795,backfill_yahoo
2026-07-30,feeder,26,1.0,345.45,320.99,17.603,28.6439,11.0409,3.196,backfill_yahoo
2026-07-30,feeder,30,0.75,261.88,318.97,1.552,1.2192,-0.3328,-0.127,backfill_yahoo
2026-07-30,feeder,30,0.8,279.34,318.97,2.831,2.8687,0.0377,0.014,backfill_yahoo
2026-07-30,feeder,30,0.85,296.8,318.97,5.073,6.1335,1.0605,0.357,backfill_yahoo
2026-07-30,feeder,30,0.9,305.53,318.97,6.737,8.6391,1.9021,0.623,backfill_yahoo
2026-07-30,feeder,30,0.95,322.99,318.97,11.59,16.0544,4.4644,1.382,backfill_yahoo
2026-07-30,feeder,30,1.0,342.19,318.97,19.741,28.4273,8.6863,2.538,backfill_yahoo
2026-07-30,feeder,34,0.75,261.05,317.38,1.87,1.6404,-0.2296,-0.088,backfill_yahoo
2026-07-30,feeder,34,0.8,278.45,317.38,3.271,3.5529,0.2819,0.101,backfill_yahoo
2026-07-30,feeder,34,0.85,295.86,317.38,5.624,7.0934,1.4694,0.497,backfill_yahoo
2026-07-30,feeder,34,0.9,304.56,317.38,7.324,9.7061,2.3821,0.782,backfill_yahoo
2026-07-30,feeder,34,0.95,321.96,317.38,12.164,17.2363,5.0723,1.575,backfill_yahoo
2026-07-30,feeder,34,1.0,341.11,317.38,20.089,29.495,9.406,2.757,backfill_yahoo
2026-07-30,feeder,39,0.75,260.6,316.06,2.342,2.2254,-0.1166,-0.045,backfill_yahoo
2026-07-30,feeder,39,0.8,277.97,316.06,3.958,4.445,0.487,0.175,backfill_yahoo
2026-07-30,feeder,39,0.85,295.34,316.06,6.603,8.2883,1.6853,0.571,backfill_yahoo
2026-07-30,feeder,39,0.9,304.03,316.06,8.459,11.0202,2.5612,0.842,backfill_yahoo
2026-07-30,feeder,39,0.95,321.4,316.06,13.573,18.6981,5.1251,1.595,backfill_yahoo
2026-07-30,feeder,39,1.0,340.51,316.06,21.739,30.8516,9.1126,2.676,backfill_yahoo
2026-07-30,feeder,43,0.75,259.36,315.23,2.816,2.6202,-0.1958,-0.075,backfill_yahoo
2026-07-30,feeder,43,0.8,276.65,315.23,4.654,4.9736,0.3196,0.116,backfill_yahoo
2026-07-30,feeder,43,0.85,293.94,315.23,7.533,8.8904,1.3574,0.462,backfill_yahoo
2026-07-30,feeder,43,0.9,302.59,315.23,9.507,11.6129,2.1059,0.696,backfill_yahoo
2026-07-30,feeder,43,0.95,319.88,315.23,14.925,19.1193,4.1943,1.311,backfill_yahoo
2026-07-30,feeder,43,1.0,338.9,315.23,23.163,30.9675,7.8045,2.303,backfill_yahoo
2026-07-30,feeder,47,0.75,259.2,315.11,3.938,3.08,-0.858,-0.331,backfill_yahoo
2026-07-30,feeder,47,0.8,276.48,315.11,6.124,5.5967,-0.5273,-0.191,backfill_yahoo
2026-07-30,feeder,47,0.85,293.76,315.11,9.335,9.6418,0.3068,0.104,backfill_yahoo
2026-07-30,feeder,47,0.9,302.4,315.11,11.519,12.3952,0.8762,0.29,backfill_yahoo
2026-07-30,feeder,47,0.95,319.68,315.11,17.273,19.8762,2.6032,0.814,backfill_yahoo
2026-07-30,feeder,47,1.0,338.69,315.11,26.234,31.5799,5.3459,1.578,backfill_yahoo
2026-07-30,feeder,52,0.75,259.08,314.97,4.556,3.6806,-0.8754,-0.338,backfill_yahoo
2026-07-30,feeder,52,0.8,276.35,314.97,6.885,6.3868,-0.4982,-0.18,backfill_yahoo
2026-07-30,feeder,52,0.85,293.62,314.97,10.22,10.5788,0.3588,0.122,backfill_yahoo
2026-07-30,feeder,52,0.9,302.26,314.97,12.454,13.3724,0.9184,0.304,backfill_yahoo
2026-07-30,feeder,52,0.95,319.53,314.97,18.257,20.8386,2.5816,0.808,backfill_yahoo
2026-07-30,feeder,52,1.0,338.53,314.97,27.168,32.3948,5.2268,1.544,backfill_yahoo
2026-07-31,feeder,13,0.75,276.19,332.34,0.178,0.1404,-0.0376,-0.014,backfill_yahoo
2026-07-31,feeder,13,0.8,294.6,332.34,0.491,0.7476,0.2566,0.087,backfill_yahoo
2026-07-31,feeder,13,0.85,313.01,332.34,1.249,2.998,1.749,0.559,backfill_yahoo
2026-07-31,feeder,13,0.9,322.22,332.34,1.969,5.3802,3.4112,1.059,backfill_yahoo
2026-07-31,feeder,13,0.95,340.63,332.34,4.817,14.1684,9.3514,2.745,backfill_yahoo
2026-07-31,feeder,13,1.0,360.88,332.34,11.979,29.7209,17.7419,4.916,backfill_yahoo
2026-07-31,feeder,17,0.85,306.28,327.71,1.897,3.535,1.638,0.535,backfill_yahoo
2026-07-31,feeder,17,0.9,315.29,327.71,2.887,5.8246,2.9376,0.932,backfill_yahoo
2026-07-31,feeder,17,0.95,333.3,327.71,6.482,13.707,7.225,2.168,backfill_yahoo
2026-07-31,feeder,17,1.0,353.12,327.71,14.078,27.7682,13.6902,3.877,backfill_yahoo
2026-07-31,feeder,21,0.85,302.59,324.4,2.716,4.3498,1.6338,0.54,backfill_yahoo
2026-07-31,feeder,21,0.9,311.49,324.4,3.9,6.7179,2.8179,0.905,backfill_yahoo
2026-07-31,feeder,21,0.95,329.29,324.4,7.883,14.3901,6.5071,1.976,backfill_yahoo
2026-07-31,feeder,21,1.0,348.87,324.4,15.68,27.7515,12.0715,3.46,backfill_yahoo
2026-07-31,feeder,26,0.75,265.47,320.92,0.891,0.9744,0.0834,0.031,backfill_yahoo
2026-07-31,feeder,26,0.8,283.16,320.92,1.811,2.5297,0.7187,0.254,backfill_yahoo
2026-07-31,feeder,26,0.85,300.86,320.92,3.565,5.8414,2.2764,0.757,backfill_yahoo
2026-07-31,feeder,26,0.9,309.71,320.92,5.066,8.4787,3.4127,1.102,backfill_yahoo
2026-07-31,feeder,26,0.95,327.41,320.92,9.512,16.538,7.026,2.146,backfill_yahoo
2026-07-31,feeder,26,1.0,346.87,320.92,17.581,29.7792,12.1982,3.517,backfill_yahoo
2026-07-31,feeder,30,0.75,262.9,318.9,1.25,1.2885,0.0385,0.015,backfill_yahoo
2026-07-31,feeder,30,0.8,280.42,318.9,2.369,3.0234,0.6544,0.233,backfill_yahoo
2026-07-31,feeder,30,0.85,297.95,318.9,4.368,6.4418,2.0738,0.696,backfill_yahoo
2026-07-31,feeder,30,0.9,306.71,318.9,6.014,9.0523,3.0383,0.991,backfill_yahoo
2026-07-31,feeder,30,0.95,324.24,318.9,10.693,16.788,6.095,1.88,backfill_yahoo
2026-07-31,feeder,30,1.0,343.52,318.9,18.862,29.4564,10.5944,3.084,backfill_yahoo
2026-07-31,feeder,34,0.75,262.04,317.35,1.641,1.7195,0.0785,0.03,backfill_yahoo
2026-07-31,feeder,34,0.8,279.51,317.35,2.963,3.7182,0.7552,0.27,backfill_yahoo
2026-07-31,feeder,34,0.85,296.98,317.35,5.262,7.4015,2.1395,0.72,backfill_yahoo
2026-07-31,feeder,34,0.9,305.71,317.35,6.976,10.1095,3.1335,1.025,backfill_yahoo
2026-07-31,feeder,34,0.95,323.18,317.35,11.979,17.9333,5.9543,1.842,backfill_yahoo
2026-07-31,feeder,34,1.0,342.4,317.35,20.406,30.4512,10.0452,2.934,backfill_yahoo
2026-07-31,feeder,39,0.75,261.23,316.01,2.122,2.2881,0.1661,0.064,backfill_yahoo
2026-07-31,feeder,39,0.8,278.65,316.01,3.698,4.5675,0.8695,0.312,backfill_yahoo
2026-07-31,feeder,39,0.85,296.07,316.01,6.44,8.5068,2.0668,0.698,backfill_yahoo
2026-07-31,feeder,39,0.9,304.77,316.01,8.316,11.2964,2.9804,0.978,backfill_yahoo
2026-07-31,feeder,39,0.95,322.19,316.01,13.634,19.165,5.531,1.717,backfill_yahoo
2026-07-31,feeder,39,1.0,341.35,316.01,22.151,31.4839,9.3329,2.734,backfill_yahoo
2026-07-31,feeder,43,0.75,260.1,315.22,3.286,2.6966,-0.5894,-0.227,backfill_yahoo
2026-07-31,feeder,43,0.8,277.44,315.22,5.39,5.1148,-0.2752,-0.099,backfill_yahoo
2026-07-31,feeder,43,0.85,294.77,315.22,8.448,9.1285,0.6805,0.231,backfill_yahoo
2026-07-31,feeder,43,0.9,303.44,315.22,10.538,11.9128,1.3748,0.453,backfill_yahoo
2026-07-31,feeder,43,0.95,320.78,315.22,16.201,19.6166,3.4156,1.065,backfill_yahoo
2026-07-31,feeder,43,1.0,339.86,315.22,25.044,31.6396,6.5956,1.941,backfill_yahoo
2026-07-31,feeder,47,0.75,259.94,315.11,3.855,3.1634,-0.6916,-0.266,backfill_yahoo
2026-07-31,feeder,47,0.8,277.26,315.11,6.135,5.7431,-0.3919,-0.141,backfill_yahoo
2026-07-31,feeder,47,0.85,294.59,315.11,9.36,9.8843,0.5243,0.178,backfill_yahoo
2026-07-31,feeder,47,0.9,303.26,315.11,11.53,12.7005,1.1705,0.386,backfill_yahoo
2026-07-31,feeder,47,0.95,320.59,315.11,17.328,20.3758,3.0478,0.951,backfill_yahoo
2026-07-31,feeder,47,1.0,339.65,315.11,26.243,32.2417,5.9987,1.766,backfill_yahoo
2026-07-31,feeder,52,0.75,259.82,314.97,4.461,3.7725,-0.6885,-0.265,backfill_yahoo
2026-07-31,feeder,52,0.8,277.14,314.97,6.892,6.5433,-0.3487,-0.126,backfill_yahoo
2026-07-31,feeder,52,0.85,294.46,314.97,10.24,10.8294,0.5894,0.2,backfill_yahoo
2026-07-31,feeder,52,0.9,303.12,314.97,12.458,13.68,1.222,0.403,backfill_yahoo
2026-07-31,feeder,52,0.95,320.44,314.97,18.303,21.335,3.032,0.946,backfill_yahoo
2026-07-31,feeder,52,1.0,339.5,314.97,27.162,33.0524,5.8904,1.735,backfill_yahoo
2026-08-03,feeder,13,0.75,273.41,332.81,0.228,0.1026,-0.1254,-0.046,backfill_yahoo
2026-08-03,feeder,13,0.8,291.64,332.81,0.525,0.5626,0.0376,0.013,backfill_yahoo
2026-08-03,feeder,13,0.85,309.86,332.81,1.299,2.3432,1.0442,0.337,backfill_yahoo
2026-08-03,feeder,13,0.9,318.98,332.81,2.006,4.2997,2.2937,0.719,backfill_yahoo
2026-08-03,feeder,13,0.95,337.21,332.81,4.98,11.8083,6.8283,2.025,backfill_yahoo
2026-08-03,feeder,13,1.0,357.26,332.81,12.07,26.234,14.164,3.965,backfill_yahoo
2026-08-03,feeder,17,0.75,268.02,327.54,0.325,0.2432,-0.0818,-0.031,backfill_yahoo
2026-08-03,feeder,17,0.8,285.88,327.54,0.788,0.9524,0.1644,0.057,backfill_yahoo
2026-08-03,feeder,17,0.85,303.75,327.54,1.937,3.0715,1.1345,0.374,backfill_yahoo
2026-08-03,feeder,17,0.9,312.69,327.54,2.931,5.1129,2.1819,0.698,backfill_yahoo
2026-08-03,feeder,17,0.95,330.55,327.54,6.512,12.234,5.722,1.731,backfill_yahoo
2026-08-03,feeder,17,1.0,350.21,327.54,13.972,25.5696,11.5976,3.312,backfill_yahoo
2026-08-03,feeder,21,0.75,264.83,323.54,0.592,0.4675,-0.1245,-0.047,backfill_yahoo
